node_group,src_label,count,fraction
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50478,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50764,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49729,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49748,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50668,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49629,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49784,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49847,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50013,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51210,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50437,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49923,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51141,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49856,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51297,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51178,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50491,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49935,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49906,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51083,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51150,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50422,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49830,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50500,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51261,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51280,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51081,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51193,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49261,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50461,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51292,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50395,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49846,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50512,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50698,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49843,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50558,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50443,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49871,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50432,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50740,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51308,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50490,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50585,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50477,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49903,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51276,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50404,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50631,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50313,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49920,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50601,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49272,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49295,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49795,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50685,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49879,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50415,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50464,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50564,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49293,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49926,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50648,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49781,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49925,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50446,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50401,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50012,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51163,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49740,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49927,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49853,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51063,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51354,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50427,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51278,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49799,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50409,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49282,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50480,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49875,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50690,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50736,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49783,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50756,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50758,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50459,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50445,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49902,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50691,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51102,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49730,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50112,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50594,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49271,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49909,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49878,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50684,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50645,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50398,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50633,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51207,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51192,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50741,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49841,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50469,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49864,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50622,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49294,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51198,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51156,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50731,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50593,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49342,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50579,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51202,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49234,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51089,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51131,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50617,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50555,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49276,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51295,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51305,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50439,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49882,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51122,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50537,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49329,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50511,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49707,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49210,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50384,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50475,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49832,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49202,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49910,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49767,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50625,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49833,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50627,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50424,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51275,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49720,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51120,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50654,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50539,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49854,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50608,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49867,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49776,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51290,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51175,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50782,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51256,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51186,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51227,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50420,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49831,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50396,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50775,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50417,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51284,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50565,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50591,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51168,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50743,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49785,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50774,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49750,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50372,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51114,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49899,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49893,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51147,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50761,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51229,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50498,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49270,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50598,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50489,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51243,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49761,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51255,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49768,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50680,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49842,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51187,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50659,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49889,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49873,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49772,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50607,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49857,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50615,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49897,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49885,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50435,1,0.000344353
