node_group,dst_label,count,fraction
FN_below_threshold,file: /Device/HarddiskVolume1/Users/zleazer/Downloads/runme.bat,1,0.000344353
FN_below_threshold,subject: /Device/HarddiskVolume1/Windows/system32/lsass.exe | /??/C:/Windows/system32/conhost.exe 0xffffffff -ForceV1,1,0.000344353
FN_below_threshold,file: /Device/HarddiskVolume1/Users/zleazer/Downloads/runme.bat:Zone.Identifier,1,0.000344353
FN_below_threshold,"subject: /Device/HarddiskVolume1/Windows/system32/conhost.exe | C:/Windows/system32/cmd.exe /c ""C:/Windows/SysNative/qwinsta.exe zleazer /server 142.20.61.187""",1,0.000344353
FN_below_threshold,file: /Device/HarddiskVolume1/Windows/system32/config/netlogon.ftl,1,0.000344353
FN_below_threshold,"subject: tasklist.exe | C:/Windows/system32/cmd.exe /c ""C:/Windows/SysNative/qwinsta.exe zleazer /server 142.20.61.187""",1,0.000344353
FN_below_threshold,subject: cmdkey.exe | cmdkey.exe  /generic:142.20.61.187 /user:systemia.com/zleazer /pass:Targeteer. ,1,0.000344353
FN_below_threshold,"subject: %SystemRoot%/system32/csrss.exe | C:/Windows/system32/cmd.exe /c ""C:/Windows/SysNative/qwinsta.exe zleazer /server 142.20.61.187""",1,0.000344353
FN_below_threshold,"subject: /Device/HarddiskVolume1/Windows/system32/cmd.exe | C:/Windows/system32/cmd.exe /c """"C:/Users/zleazer/Downloads/runme.bat"" """,1,0.000344353
FN_below_threshold,file: /Device/Mup/142.20.61.187/pipe/TermSrv_API_service,1,0.000344353
FN_below_threshold,subject: /Device/HarddiskVolume1/Windows/SysNative/qwinsta.exe,1,0.000344353
FN_below_threshold,subject: /Device/HarddiskVolume1/Windows/system32/cmd.exe,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51395->142.20.57.147:135,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51396->142.20.57.147:135,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51453->142.20.57.147:135,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51452->142.20.57.147:135,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51457->142.20.57.147:49666,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49226->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49225->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49223->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49221->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49219->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49217->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49215->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49213->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49211->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49209->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49207->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49205->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49203->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49201->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49199->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49196->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49194->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49191->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49190->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49189->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49188->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49187->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49186->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49185->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49184->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49183->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49182->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49180->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49179->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49178->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49177->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49176->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49175->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49174->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49173->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49172->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49171->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49168->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49166->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49167->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49181->132.197.158.98:8000,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49165->132.197.158.98:8000,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49164->132.197.158.98:8000,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49163->132.197.158.98:8000,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49162->132.197.158.98:8000,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:49161->132.197.158.98:8000,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51119->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51118->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51117->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51116->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51115->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51114->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51113->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51112->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51111->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51110->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51109->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51108->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51107->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51365->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51364->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51363->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51362->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51361->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51360->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51359->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51358->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51357->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51356->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51355->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51354->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51353->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51352->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51351->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51350->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51349->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51348->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51347->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51345->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51346->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51344->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51343->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51342->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51341->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51340->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51339->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51338->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51337->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51336->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51335->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51334->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51333->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51332->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51331->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51314->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51313->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51312->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51311->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51310->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51309->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51308->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51307->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51306->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51305->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51304->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51303->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51302->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51301->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51300->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51299->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51298->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51297->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51296->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51295->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51294->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51293->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51292->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51291->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51290->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51251->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51250->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51249->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51248->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51247->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51246->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51245->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51244->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51243->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51242->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51241->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51240->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51233->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51232->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51231->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51230->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51229->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51228->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51227->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51226->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51225->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51224->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51223->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51222->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51221->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51220->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51219->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51218->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51217->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51216->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51215->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51214->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51213->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51212->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51211->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51210->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51209->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51208->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51106->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51105->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51104->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51103->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51102->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51101->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51100->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51099->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51098->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51097->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51096->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51095->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51094->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51093->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51092->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51091->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51090->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51089->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51088->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51087->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51086->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51085->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51084->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51083->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51081->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51080->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:51079->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50999->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50998->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50997->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50996->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50995->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50994->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50993->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50992->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50991->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50990->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50989->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50988->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50987->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50986->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50985->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50984->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50983->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50982->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50981->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50980->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50979->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50978->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50977->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50976->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50975->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50569->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50568->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50567->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50566->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50565->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50564->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50563->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50562->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50561->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50560->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50559->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50558->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50557->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50556->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50555->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50554->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50553->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50552->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50551->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50550->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50549->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50548->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50547->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50546->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50545->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50543->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50541->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50540->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50539->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50505->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50504->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50503->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50502->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50501->132.197.158.98:80,1,0.000344353
FN_below_threshold,netflow 142.20.56.202:50500->132.197.158.98:80,1,0.000344353
