case,rank,node_id,node_group,operation,type_pair,group,original_loss,ablated_loss,loss_drop_when_zeroed,captum_attr_sum,captum_attr_mean
FP_above_threshold:16:237,16,237,FP_above_threshold,CREATE,subject->subject,src_type,6.982262135,9.909490585,-2.927228451,-8.781684875,-2.927228212
FP_above_threshold:16:237,16,237,FP_above_threshold,CREATE,subject->subject,dst_embedding,6.982262135,4.010325432,2.971936703,190.203964233,2.971936941
FP_above_threshold:16:237,16,237,FP_above_threshold,CREATE,subject->subject,dst_type,6.982262135,1.149304628,5.832957506,17.498870850,5.832956791
FP_above_threshold:17:324988,17,324988,FP_above_threshold,WRITE,subject->file,src_embedding,6.917057037,9.214805603,-2.297748566,-147.055908203,-2.297748566
FP_above_threshold:17:324988,17,324988,FP_above_threshold,WRITE,subject->file,src_type,6.917057037,2.844459534,4.072597504,12.217792511,4.072597504
FP_above_threshold:17:324988,17,324988,FP_above_threshold,WRITE,subject->file,dst_embedding,6.917057037,1.347894073,5.569162965,356.426452637,5.569163322
FP_above_threshold:17:324988,17,324988,FP_above_threshold,WRITE,subject->file,dst_type,6.917057037,8.799519539,-1.882462502,-5.647387505,-1.882462502
FP_above_threshold:18:16,18,16,FP_above_threshold,WRITE,subject->file,src_embedding,6.917057037,9.214805603,-2.297748566,-147.055908203,-2.297748566
FP_above_threshold:18:16,18,16,FP_above_threshold,WRITE,subject->file,src_type,6.917057037,2.844459534,4.072597504,12.217792511,4.072597504
FP_above_threshold:18:16,18,16,FP_above_threshold,WRITE,subject->file,dst_embedding,6.917057037,1.347894073,5.569162965,356.426452637,5.569163322
FP_above_threshold:18:16,18,16,FP_above_threshold,WRITE,subject->file,dst_type,6.917057037,8.799519539,-1.882462502,-5.647387505,-1.882462502
FP_above_threshold:19:145877,19,145877,FP_above_threshold,RENAME,subject->file,src_embedding,6.910973072,9.915313721,-3.004340649,-192.277816772,-3.004340887
FP_above_threshold:19:145877,19,145877,FP_above_threshold,RENAME,subject->file,src_type,6.910973072,5.371874332,1.539098740,4.617296219,1.539098740
FP_above_threshold:19:145877,19,145877,FP_above_threshold,RENAME,subject->file,dst_embedding,6.910973072,3.701478720,3.209494352,205.407623291,3.209494114
FP_above_threshold:19:145877,19,145877,FP_above_threshold,RENAME,subject->file,dst_type,6.910973072,7.344086170,-0.433113098,-1.299339294,-0.433113098
FP_above_threshold:20:232,20,232,FP_above_threshold,RENAME,subject->file,src_embedding,6.910973072,9.915313721,-3.004340649,-192.277816772,-3.004340887
FP_above_threshold:20:232,20,232,FP_above_threshold,RENAME,subject->file,src_type,6.910973072,5.371874332,1.539098740,4.617296219,1.539098740
FP_above_threshold:20:232,20,232,FP_above_threshold,RENAME,subject->file,dst_embedding,6.910973072,3.701478720,3.209494352,205.407623291,3.209494114
FP_above_threshold:20:232,20,232,FP_above_threshold,RENAME,subject->file,dst_type,6.910973072,7.344086170,-0.433113098,-1.299339294,-0.433113098
TN_high_below_threshold:21:99714,21,99714,TN_high_below_threshold,WRITE,subject->file,src_embedding,6.862917900,9.159643173,-2.296725273,-146.990417480,-2.296725273
TN_high_below_threshold:21:99714,21,99714,TN_high_below_threshold,WRITE,subject->file,src_type,6.862917900,2.793934822,4.068983078,12.206949234,4.068983078
TN_high_below_threshold:21:99714,21,99714,TN_high_below_threshold,WRITE,subject->file,dst_embedding,6.862917900,1.347894073,5.515023828,352.961486816,5.515023232
TN_high_below_threshold:21:99714,21,99714,TN_high_below_threshold,WRITE,subject->file,dst_type,6.862917900,8.746065140,-1.883147240,-5.649441719,-1.883147240
TN_high_below_threshold:22:341881,22,341881,TN_high_below_threshold,CREATE,subject->file,src_embedding,6.862917900,9.159643173,-2.296725273,-146.990417480,-2.296725273
TN_high_below_threshold:22:341881,22,341881,TN_high_below_threshold,CREATE,subject->file,src_type,6.862917900,2.793934822,4.068983078,12.206949234,4.068983078
TN_high_below_threshold:22:341881,22,341881,TN_high_below_threshold,CREATE,subject->file,dst_embedding,6.862917900,1.347894073,5.515023828,352.961486816,5.515023232
TN_high_below_threshold:22:341881,22,341881,TN_high_below_threshold,CREATE,subject->file,dst_type,6.862917900,8.746065140,-1.883147240,-5.649441719,-1.883147240
TN_high_below_threshold:23:334266,23,334266,TN_high_below_threshold,WRITE,subject->file,src_embedding,6.764930725,9.085622787,-2.320692062,-148.524291992,-2.320692062
TN_high_below_threshold:23:334266,23,334266,TN_high_below_threshold,WRITE,subject->file,src_type,6.764930725,2.694831133,4.070099592,12.210299492,4.070099831
TN_high_below_threshold:23:334266,23,334266,TN_high_below_threshold,WRITE,subject->file,dst_embedding,6.764930725,1.347894073,5.417036653,346.690368652,5.417037010
TN_high_below_threshold:23:334266,23,334266,TN_high_below_threshold,WRITE,subject->file,dst_type,6.764930725,8.696100235,-1.931169510,-5.793508530,-1.931169510
TN_high_below_threshold:24:142305,24,142305,TN_high_below_threshold,WRITE,subject->file,src_embedding,6.764930725,9.085622787,-2.320692062,-148.524291992,-2.320692062
TN_high_below_threshold:24:142305,24,142305,TN_high_below_threshold,WRITE,subject->file,src_type,6.764930725,2.694831133,4.070099592,12.210299492,4.070099831
TN_high_below_threshold:24:142305,24,142305,TN_high_below_threshold,WRITE,subject->file,dst_embedding,6.764930725,1.347894073,5.417036653,346.690368652,5.417037010
TN_high_below_threshold:24:142305,24,142305,TN_high_below_threshold,WRITE,subject->file,dst_type,6.764930725,8.696100235,-1.931169510,-5.793508530,-1.931169510
TN_high_below_threshold:25:354476,25,354476,TN_high_below_threshold,WRITE,subject->file,src_embedding,6.764930725,9.085622787,-2.320692062,-148.524291992,-2.320692062
TN_high_below_threshold:25:354476,25,354476,TN_high_below_threshold,WRITE,subject->file,src_type,6.764930725,2.694831133,4.070099592,12.210299492,4.070099831
TN_high_below_threshold:25:354476,25,354476,TN_high_below_threshold,WRITE,subject->file,dst_embedding,6.764930725,1.347894073,5.417036653,346.690368652,5.417037010
TN_high_below_threshold:25:354476,25,354476,TN_high_below_threshold,WRITE,subject->file,dst_type,6.764930725,8.696100235,-1.931169510,-5.793508530,-1.931169510
TN_high_below_threshold:26:134773,26,134773,TN_high_below_threshold,CREATE,subject->file,src_embedding,6.749516964,9.067078590,-2.317561626,-148.323959351,-2.317561865
TN_high_below_threshold:26:134773,26,134773,TN_high_below_threshold,CREATE,subject->file,src_type,6.749516964,2.721933842,4.027583122,12.082749367,4.027583122
TN_high_below_threshold:26:134773,26,134773,TN_high_below_threshold,CREATE,subject->file,dst_embedding,6.749516964,1.347894073,5.401622891,345.703857422,5.401622772
TN_high_below_threshold:26:134773,26,134773,TN_high_below_threshold,CREATE,subject->file,dst_type,6.749516964,8.641966820,-1.892449856,-5.677349567,-1.892449856
TN_high_below_threshold:27:145878,27,145878,TN_high_below_threshold,RENAME,subject->file,src_embedding,6.740847111,9.622462273,-2.881615162,-184.423355103,-2.881614923
TN_high_below_threshold:27:145878,27,145878,TN_high_below_threshold,RENAME,subject->file,src_type,6.740847111,5.339617729,1.401229382,4.203688145,1.401229382
TN_high_below_threshold:27:145878,27,145878,TN_high_below_threshold,RENAME,subject->file,dst_embedding,6.740847111,3.701478720,3.039368391,194.519561768,3.039368153
TN_high_below_threshold:27:145878,27,145878,TN_high_below_threshold,RENAME,subject->file,dst_type,6.740847111,7.093070030,-0.352222919,-1.056668758,-0.352222919
TN_high_below_threshold:28:140496,28,140496,TN_high_below_threshold,CREATE,subject->file,src_embedding,6.714958191,0.020045321,6.694912869,428.474395752,6.694912434
TN_high_below_threshold:28:140496,28,140496,TN_high_below_threshold,CREATE,subject->file,src_type,6.714958191,5.900699615,0.814258575,2.442775726,0.814258575
TN_high_below_threshold:28:140496,28,140496,TN_high_below_threshold,CREATE,subject->file,dst_embedding,6.714958191,5.955464363,0.759493828,48.607604980,0.759493828
TN_high_below_threshold:28:140496,28,140496,TN_high_below_threshold,CREATE,subject->file,dst_type,6.714958191,8.913604736,-2.198646545,-6.595939636,-2.198646545
TN_high_below_threshold:29:140495,29,140495,TN_high_below_threshold,CREATE,subject->file,src_embedding,6.714958191,0.020045321,6.694912869,428.474395752,6.694912434
TN_high_below_threshold:29:140495,29,140495,TN_high_below_threshold,CREATE,subject->file,src_type,6.714958191,5.900699615,0.814258575,2.442775726,0.814258575
TN_high_below_threshold:29:140495,29,140495,TN_high_below_threshold,CREATE,subject->file,dst_embedding,6.714958191,5.955464363,0.759493828,48.607604980,0.759493828
TN_high_below_threshold:29:140495,29,140495,TN_high_below_threshold,CREATE,subject->file,dst_type,6.714958191,8.913604736,-2.198646545,-6.595939636,-2.198646545
TN_high_below_threshold:30:140494,30,140494,TN_high_below_threshold,CREATE,subject->file,src_embedding,6.714958191,0.020045321,6.694912869,428.474395752,6.694912434
TN_high_below_threshold:30:140494,30,140494,TN_high_below_threshold,CREATE,subject->file,src_type,6.714958191,5.900699615,0.814258575,2.442775726,0.814258575
TN_high_below_threshold:30:140494,30,140494,TN_high_below_threshold,CREATE,subject->file,dst_embedding,6.714958191,5.955464363,0.759493828,48.607604980,0.759493828
TN_high_below_threshold:30:140494,30,140494,TN_high_below_threshold,CREATE,subject->file,dst_type,6.714958191,8.913604736,-2.198646545,-6.595939636,-2.198646545
TN_high_below_threshold:31:141179,31,141179,TN_high_below_threshold,WRITE,subject->file,src_embedding,6.710823059,10.711636543,-4.000813484,-256.052032471,-4.000813007
TN_high_below_threshold:31:141179,31,141179,TN_high_below_threshold,WRITE,subject->file,src_type,6.710823059,3.028791189,3.682031870,11.046095848,3.682031870
TN_high_below_threshold:31:141179,31,141179,TN_high_below_threshold,WRITE,subject->file,dst_embedding,6.710823059,1.309327006,5.401496053,345.695770264,5.401496410
TN_high_below_threshold:31:141179,31,141179,TN_high_below_threshold,WRITE,subject->file,dst_type,6.710823059,8.839247704,-2.128424644,-6.385273933,-2.128424644
TN_high_below_threshold:32:134765,32,134765,TN_high_below_threshold,WRITE,subject->file,src_embedding,6.710823059,10.711636543,-4.000813484,-256.052032471,-4.000813007
TN_high_below_threshold:32:134765,32,134765,TN_high_below_threshold,WRITE,subject->file,src_type,6.710823059,3.028791189,3.682031870,11.046095848,3.682031870
TN_high_below_threshold:32:134765,32,134765,TN_high_below_threshold,WRITE,subject->file,dst_embedding,6.710823059,1.309327006,5.401496053,345.695770264,5.401496410
TN_high_below_threshold:32:134765,32,134765,TN_high_below_threshold,WRITE,subject->file,dst_type,6.710823059,8.839247704,-2.128424644,-6.385273933,-2.128424644
TN_high_below_threshold:33:6,33,6,TN_high_below_threshold,WRITE,subject->file,src_embedding,6.710823059,10.711636543,-4.000813484,-256.052032471,-4.000813007
TN_high_below_threshold:33:6,33,6,TN_high_below_threshold,WRITE,subject->file,src_type,6.710823059,3.028791189,3.682031870,11.046095848,3.682031870
TN_high_below_threshold:33:6,33,6,TN_high_below_threshold,WRITE,subject->file,dst_embedding,6.710823059,1.309327006,5.401496053,345.695770264,5.401496410
TN_high_below_threshold:33:6,33,6,TN_high_below_threshold,WRITE,subject->file,dst_type,6.710823059,8.839247704,-2.128424644,-6.385273933,-2.128424644
TN_high_below_threshold:34:132570,34,132570,TN_high_below_threshold,WRITE,subject->file,src_embedding,6.710823059,10.711636543,-4.000813484,-256.052032471,-4.000813007
TN_high_below_threshold:34:132570,34,132570,TN_high_below_threshold,WRITE,subject->file,src_type,6.710823059,3.028791189,3.682031870,11.046095848,3.682031870
TN_high_below_threshold:34:132570,34,132570,TN_high_below_threshold,WRITE,subject->file,dst_embedding,6.710823059,1.309327006,5.401496053,345.695770264,5.401496410
TN_high_below_threshold:34:132570,34,132570,TN_high_below_threshold,WRITE,subject->file,dst_type,6.710823059,8.839247704,-2.128424644,-6.385273933,-2.128424644
TN_high_below_threshold:35:325180,35,325180,TN_high_below_threshold,CREATE,subject->file,src_embedding,6.679225445,8.999108315,-2.319882870,-148.472518921,-2.319883108
TN_high_below_threshold:35:325180,35,325180,TN_high_below_threshold,CREATE,subject->file,src_type,6.679225445,2.660610676,4.018614769,12.055844307,4.018614769
TN_high_below_threshold:35:325180,35,325180,TN_high_below_threshold,CREATE,subject->file,dst_embedding,6.679225445,1.347894073,5.331331372,341.205200195,5.331331253
TN_high_below_threshold:35:325180,35,325180,TN_high_below_threshold,CREATE,subject->file,dst_type,6.679225445,8.577126503,-1.897901058,-5.693703175,-1.897901058
TN_high_below_threshold:36:134384,36,134384,TN_high_below_threshold,CREATE,subject->file,src_embedding,6.679225445,8.999108315,-2.319882870,-148.472518921,-2.319883108
TN_high_below_threshold:36:134384,36,134384,TN_high_below_threshold,CREATE,subject->file,src_type,6.679225445,2.660610676,4.018614769,12.055844307,4.018614769
TN_high_below_threshold:36:134384,36,134384,TN_high_below_threshold,CREATE,subject->file,dst_embedding,6.679225445,1.347894073,5.331331372,341.205200195,5.331331253
TN_high_below_threshold:36:134384,36,134384,TN_high_below_threshold,CREATE,subject->file,dst_type,6.679225445,8.577126503,-1.897901058,-5.693703175,-1.897901058
TN_high_below_threshold:37:325903,37,325903,TN_high_below_threshold,CREATE,subject->file,src_embedding,6.639171600,3.027132034,3.612039566,231.170532227,3.612039566
TN_high_below_threshold:37:325903,37,325903,TN_high_below_threshold,CREATE,subject->file,src_type,6.639171600,8.034847260,-1.395675659,-4.187026978,-1.395675659
TN_high_below_threshold:37:325903,37,325903,TN_high_below_threshold,CREATE,subject->file,dst_embedding,6.639171600,5.088447571,1.550724030,99.246337891,1.550724030
TN_high_below_threshold:37:325903,37,325903,TN_high_below_threshold,CREATE,subject->file,dst_type,6.639171600,3.797971010,2.841200590,8.523601532,2.841200590
TN_high_below_threshold:38:135272,38,135272,TN_high_below_threshold,CREATE,subject->file,src_embedding,6.639171600,3.027132034,3.612039566,231.170532227,3.612039566
TN_high_below_threshold:38:135272,38,135272,TN_high_below_threshold,CREATE,subject->file,src_type,6.639171600,8.034847260,-1.395675659,-4.187026978,-1.395675659
TN_high_below_threshold:38:135272,38,135272,TN_high_below_threshold,CREATE,subject->file,dst_embedding,6.639171600,5.088447571,1.550724030,99.246337891,1.550724030
TN_high_below_threshold:38:135272,38,135272,TN_high_below_threshold,CREATE,subject->file,dst_type,6.639171600,3.797971010,2.841200590,8.523601532,2.841200590
TN_high_below_threshold:39:335419,39,335419,TN_high_below_threshold,CREATE,subject->file,src_embedding,6.639171600,3.027132034,3.612039566,231.170532227,3.612039566
TN_high_below_threshold:39:335419,39,335419,TN_high_below_threshold,CREATE,subject->file,src_type,6.639171600,8.034847260,-1.395675659,-4.187026978,-1.395675659
TN_high_below_threshold:39:335419,39,335419,TN_high_below_threshold,CREATE,subject->file,dst_embedding,6.639171600,5.088447571,1.550724030,99.246337891,1.550724030
TN_high_below_threshold:39:335419,39,335419,TN_high_below_threshold,CREATE,subject->file,dst_type,6.639171600,3.797971010,2.841200590,8.523601532,2.841200590
TN_high_below_threshold:40:118870,40,118870,TN_high_below_threshold,CREATE,subject->file,src_embedding,6.639171600,3.027132034,3.612039566,231.170532227,3.612039566
TN_high_below_threshold:40:118870,40,118870,TN_high_below_threshold,CREATE,subject->file,src_type,6.639171600,8.034847260,-1.395675659,-4.187026978,-1.395675659
TN_high_below_threshold:40:118870,40,118870,TN_high_below_threshold,CREATE,subject->file,dst_embedding,6.639171600,5.088447571,1.550724030,99.246337891,1.550724030
TN_high_below_threshold:40:118870,40,118870,TN_high_below_threshold,CREATE,subject->file,dst_type,6.639171600,3.797971010,2.841200590,8.523601532,2.841200590
TN_high_below_threshold:41:3644,41,3644,TN_high_below_threshold,CREATE,subject->file,src_embedding,6.639171600,3.027132034,3.612039566,231.170532227,3.612039566
TN_high_below_threshold:41:3644,41,3644,TN_high_below_threshold,CREATE,subject->file,src_type,6.639171600,8.034847260,-1.395675659,-4.187026978,-1.395675659
TN_high_below_threshold:41:3644,41,3644,TN_high_below_threshold,CREATE,subject->file,dst_embedding,6.639171600,5.088447571,1.550724030,99.246337891,1.550724030
TN_high_below_threshold:41:3644,41,3644,TN_high_below_threshold,CREATE,subject->file,dst_type,6.639171600,3.797971010,2.841200590,8.523601532,2.841200590
TN_high_below_threshold:42:134394,42,134394,TN_high_below_threshold,CREATE,subject->file,src_embedding,6.636729717,8.959461212,-2.322731495,-148.654800415,-2.322731256
TN_high_below_threshold:42:134394,42,134394,TN_high_below_threshold,CREATE,subject->file,src_type,6.636729717,2.625826836,4.010902882,12.032709122,4.010902882
TN_high_below_threshold:42:134394,42,134394,TN_high_below_threshold,CREATE,subject->file,dst_embedding,6.636729717,1.347894073,5.288835645,338.485473633,5.288835526
TN_high_below_threshold:42:134394,42,134394,TN_high_below_threshold,CREATE,subject->file,dst_type,6.636729717,8.539350510,-1.902620792,-5.707862377,-1.902620792
TN_high_below_threshold:43:135760,43,135760,TN_high_below_threshold,DELETE,subject->file,src_embedding,6.607733250,4.696492195,1.911241055,122.319442749,1.911241293
TN_high_below_threshold:43:135760,43,135760,TN_high_below_threshold,DELETE,subject->file,src_type,6.607733250,8.962281227,-2.354547977,-7.063643932,-2.354547977
TN_high_below_threshold:43:135760,43,135760,TN_high_below_threshold,DELETE,subject->file,dst_embedding,6.607733250,5.124284744,1.483448505,94.940704346,1.483448505
TN_high_below_threshold:43:135760,43,135760,TN_high_below_threshold,DELETE,subject->file,dst_type,6.607733250,5.614358902,0.993374348,2.980123043,0.993374348
TN_high_below_threshold:44:133478,44,133478,TN_high_below_threshold,DELETE,subject->file,src_embedding,6.607733250,4.696492195,1.911241055,122.319442749,1.911241293
TN_high_below_threshold:44:133478,44,133478,TN_high_below_threshold,DELETE,subject->file,src_type,6.607733250,8.962281227,-2.354547977,-7.063643932,-2.354547977
TN_high_below_threshold:44:133478,44,133478,TN_high_below_threshold,DELETE,subject->file,dst_embedding,6.607733250,5.124284744,1.483448505,94.940704346,1.483448505
TN_high_below_threshold:44:133478,44,133478,TN_high_below_threshold,DELETE,subject->file,dst_type,6.607733250,5.614358902,0.993374348,2.980123043,0.993374348
TN_high_below_threshold:45:349208,45,349208,TN_high_below_threshold,DELETE,subject->file,src_embedding,6.607733250,4.696492195,1.911241055,122.319442749,1.911241293
TN_high_below_threshold:45:349208,45,349208,TN_high_below_threshold,DELETE,subject->file,src_type,6.607733250,8.962281227,-2.354547977,-7.063643932,-2.354547977
TN_high_below_threshold:45:349208,45,349208,TN_high_below_threshold,DELETE,subject->file,dst_embedding,6.607733250,5.124284744,1.483448505,94.940704346,1.483448505
TN_high_below_threshold:45:349208,45,349208,TN_high_below_threshold,DELETE,subject->file,dst_type,6.607733250,5.614358902,0.993374348,2.980123043,0.993374348
