node_id,attack_id,rank,score,label,pred_velox_threshold,in_all_attacks_rank_prefix,in_all_attacks_score_cutoff,node_type,path,cmd,src_addr,src_port,dst_addr,dst_port
812550,0,44764,1.001472950,1,0,0,0,,,,,,,
812337,0,44765,1.001472950,1,0,0,0,,,,,,,
812336,0,44766,1.001472950,1,0,0,0,,,,,,,
812280,0,44767,1.001472950,1,0,0,0,,,,,,,
811998,0,44768,1.001472950,1,0,0,0,,,,,,,
811940,0,44769,1.001472950,1,0,0,0,,,,,,,
811644,0,44770,1.001472950,1,0,0,0,,,,,,,
811642,0,44771,1.001472950,1,0,0,0,,,,,,,
811567,0,44772,1.001472950,1,0,0,0,,,,,,,
811566,0,44773,1.001472950,1,0,0,0,,,,,,,
811248,0,44774,1.001472950,1,0,0,0,,,,,,,
811245,0,44775,1.001472950,1,0,0,0,,,,,,,
811053,0,44776,1.001472950,1,0,0,0,,,,,,,
811052,0,44777,1.001472950,1,0,0,0,,,,,,,
810623,0,44778,1.001472950,1,0,0,0,,,,,,,
810622,0,44779,1.001472950,1,0,0,0,,,,,,,
810595,0,44780,1.001472950,1,0,0,0,,,,,,,
810590,0,44781,1.001472950,1,0,0,0,,,,,,,
810258,0,44782,1.001472950,1,0,0,0,,,,,,,
810257,0,44783,1.001472950,1,0,0,0,,,,,,,
810105,0,44784,1.001472950,1,0,0,0,,,,,,,
809837,0,44785,1.001472950,1,0,0,0,,,,,,,
809628,0,44786,1.001472950,1,0,0,0,,,,,,,
809328,0,44787,1.001472950,1,0,0,0,,,,,,,
826942,0,44788,1.001472235,1,0,0,0,,,,,,,
826732,0,44789,1.001472235,1,0,0,0,,,,,,,
826573,0,44790,1.001472235,1,0,0,0,,,,,,,
826517,0,44791,1.001472235,1,0,0,0,,,,,,,
826306,0,44792,1.001472235,1,0,0,0,,,,,,,
826257,0,44793,1.001472235,1,0,0,0,,,,,,,
826176,0,44794,1.001472235,1,0,0,0,,,,,,,
825945,0,44795,1.001472235,1,0,0,0,,,,,,,
825891,0,44796,1.001472235,1,0,0,0,,,,,,,
825873,0,44797,1.001472235,1,0,0,0,,,,,,,
825872,0,44798,1.001472235,1,0,0,0,,,,,,,
825826,0,44799,1.001472235,1,0,0,0,,,,,,,
825814,0,44800,1.001472235,1,0,0,0,,,,,,,
825593,0,44801,1.001472235,1,0,0,0,,,,,,,
825592,0,44802,1.001472235,1,0,0,0,,,,,,,
825446,0,44803,1.001472235,1,0,0,0,,,,,,,
825282,0,44804,1.001472235,1,0,0,0,,,,,,,
825178,0,44805,1.001472235,1,0,0,0,,,,,,,
825051,0,44806,1.001472235,1,0,0,0,,,,,,,
825050,0,44807,1.001472235,1,0,0,0,,,,,,,
824854,0,44808,1.001472235,1,0,0,0,,,,,,,
824708,0,44809,1.001472235,1,0,0,0,,,,,,,
824392,0,44810,1.001472235,1,0,0,0,,,,,,,
824062,0,44811,1.001472235,1,0,0,0,,,,,,,
823888,0,44812,1.001472235,1,0,0,0,,,,,,,
823585,0,44813,1.001472235,1,0,0,0,,,,,,,
823554,0,44814,1.001472235,1,0,0,0,,,,,,,
823423,0,44815,1.001472235,1,0,0,0,,,,,,,
823414,0,44816,1.001472235,1,0,0,0,,,,,,,
823364,0,44817,1.001472235,1,0,0,0,,,,,,,
823266,0,44818,1.001472235,1,0,0,0,,,,,,,
823180,0,44819,1.001472235,1,0,0,0,,,,,,,
822904,0,44820,1.001472235,1,0,0,0,,,,,,,
822866,0,44821,1.001472235,1,0,0,0,,,,,,,
822708,0,44822,1.001472235,1,0,0,0,,,,,,,
804014,0,44823,1.001472235,1,0,0,0,,,,,,,
803852,0,44824,1.001472235,1,0,0,0,,,,,,,
803851,0,44825,1.001472235,1,0,0,0,,,,,,,
803849,0,44826,1.001472235,1,0,0,0,,,,,,,
829102,0,44827,1.001471639,1,0,0,0,,,,,,,
829101,0,44828,1.001471639,1,0,0,0,,,,,,,
828989,0,44829,1.001471639,1,0,0,0,,,,,,,
828766,0,44830,1.001471639,1,0,0,0,,,,,,,
828736,0,44831,1.001471639,1,0,0,0,,,,,,,
828496,0,44832,1.001471639,1,0,0,0,,,,,,,
828367,0,44833,1.001471639,1,0,0,0,,,,,,,
828082,0,44834,1.001471639,1,0,0,0,,,,,,,
827954,0,44835,1.001471639,1,0,0,0,,,,,,,
827585,0,44836,1.001471639,1,0,0,0,,,,,,,
827222,0,44837,1.001471639,1,0,0,0,,,,,,,
809130,0,44838,1.001471639,1,0,0,0,,,,,,,
808901,0,44839,1.001471639,1,0,0,0,,,,,,,
808755,0,44840,1.001471639,1,0,0,0,,,,,,,
808611,0,44841,1.001471639,1,0,0,0,,,,,,,
808421,0,44842,1.001471639,1,0,0,0,,,,,,,
808299,0,44843,1.001471639,1,0,0,0,,,,,,,
808145,0,44844,1.001471639,1,0,0,0,,,,,,,
807915,0,44845,1.001471639,1,0,0,0,,,,,,,
807765,0,44846,1.001471639,1,0,0,0,,,,,,,
807687,0,44847,1.001471639,1,0,0,0,,,,,,,
807622,0,44848,1.001471639,1,0,0,0,,,,,,,
807513,0,44849,1.001471639,1,0,0,0,,,,,,,
807465,0,44850,1.001471639,1,0,0,0,,,,,,,
807352,0,44851,1.001471639,1,0,0,0,,,,,,,
807152,0,44852,1.001471639,1,0,0,0,,,,,,,
807098,0,44853,1.001471639,1,0,0,0,,,,,,,
806690,0,44854,1.001471639,1,0,0,0,,,,,,,
806524,0,44855,1.001471639,1,0,0,0,,,,,,,
806298,0,44856,1.001471639,1,0,0,0,,,,,,,
806096,0,44857,1.001471639,1,0,0,0,,,,,,,
805861,0,44858,1.001471639,1,0,0,0,,,,,,,
805623,0,44859,1.001471639,1,0,0,0,,,,,,,
805536,0,44860,1.001471639,1,0,0,0,,,,,,,
805425,0,44861,1.001471639,1,0,0,0,,,,,,,
805144,0,44862,1.001471639,1,0,0,0,,,,,,,
804834,0,44863,1.001471639,1,0,0,0,,,,,,,
804644,0,44864,1.001471639,1,0,0,0,,,,,,,
804567,0,44865,1.001471639,1,0,0,0,,,,,,,
804446,0,44866,1.001471639,1,0,0,0,,,,,,,
804226,0,44867,1.001471639,1,0,0,0,,,,,,,
861652,0,52741,0.964980602,1,0,0,0,,,,,,,
861638,0,724040,0.765137553,1,0,0,0,,,,,,,
861497,0,724041,0.765137553,1,0,0,0,,,,,,,
861266,0,724042,0.765137553,1,0,0,0,,,,,,,
861223,0,724043,0.765137553,1,0,0,0,,,,,,,
861084,0,724044,0.765137553,1,0,0,0,,,,,,,
860870,0,724045,0.765137553,1,0,0,0,,,,,,,
860732,0,724046,0.765137553,1,0,0,0,,,,,,,
860565,0,724047,0.765137553,1,0,0,0,,,,,,,
860476,0,724048,0.765137553,1,0,0,0,,,,,,,
860244,0,724049,0.765137553,1,0,0,0,,,,,,,
860194,0,724050,0.765137553,1,0,0,0,,,,,,,
860156,0,724051,0.765137553,1,0,0,0,,,,,,,
859980,0,724052,0.765137553,1,0,0,0,,,,,,,
859847,0,724053,0.765137553,1,0,0,0,,,,,,,
859654,0,724054,0.765137553,1,0,0,0,,,,,,,
859548,0,724055,0.765137553,1,0,0,0,,,,,,,
859278,0,724056,0.765137553,1,0,0,0,,,,,,,
859102,0,724057,0.765137553,1,0,0,0,,,,,,,
858783,0,724058,0.765137553,1,0,0,0,,,,,,,
858511,0,724059,0.765137553,1,0,0,0,,,,,,,
858136,0,724060,0.765137553,1,0,0,0,,,,,,,
857938,0,724061,0.765137553,1,0,0,0,,,,,,,
857803,0,724062,0.765137553,1,0,0,0,,,,,,,
857701,0,724063,0.765137553,1,0,0,0,,,,,,,
857526,0,724064,0.765137553,1,0,0,0,,,,,,,
857462,0,724065,0.765137553,1,0,0,0,,,,,,,
857352,0,724066,0.765137553,1,0,0,0,,,,,,,
857146,0,724067,0.765137553,1,0,0,0,,,,,,,
857000,0,724068,0.765137553,1,0,0,0,,,,,,,
856985,0,724069,0.765137553,1,0,0,0,,,,,,,
856873,0,724070,0.765137553,1,0,0,0,,,,,,,
856744,0,724071,0.765137553,1,0,0,0,,,,,,,
856725,0,724072,0.765137553,1,0,0,0,,,,,,,
856701,0,724073,0.765137553,1,0,0,0,,,,,,,
856535,0,724074,0.765137553,1,0,0,0,,,,,,,
856347,0,724075,0.765137553,1,0,0,0,,,,,,,
856243,0,724076,0.765137553,1,0,0,0,,,,,,,
856105,0,724077,0.765137553,1,0,0,0,,,,,,,
855801,0,724078,0.765137553,1,0,0,0,,,,,,,
855583,0,724079,0.765137553,1,0,0,0,,,,,,,
855255,0,724080,0.765137553,1,0,0,0,,,,,,,
855105,0,724081,0.765137553,1,0,0,0,,,,,,,
854860,0,724082,0.765137553,1,0,0,0,,,,,,,
854714,0,724083,0.765137553,1,0,0,0,,,,,,,
854597,0,724084,0.765137553,1,0,0,0,,,,,,,
854497,0,724085,0.765137553,1,0,0,0,,,,,,,
854149,0,724086,0.765137553,1,0,0,0,,,,,,,
854031,0,724087,0.765137553,1,0,0,0,,,,,,,
853959,0,724088,0.765137553,1,0,0,0,,,,,,,
853948,0,724089,0.765137553,1,0,0,0,,,,,,,
853873,0,724090,0.765137553,1,0,0,0,,,,,,,
853819,0,724091,0.765137553,1,0,0,0,,,,,,,
853762,0,724092,0.765137553,1,0,0,0,,,,,,,
853703,0,724093,0.765137553,1,0,0,0,,,,,,,
853603,0,724094,0.765137553,1,0,0,0,,,,,,,
853522,0,724095,0.765137553,1,0,0,0,,,,,,,
853224,0,724096,0.765137553,1,0,0,0,,,,,,,
852999,0,724097,0.765137553,1,0,0,0,,,,,,,
852691,0,724098,0.765137553,1,0,0,0,,,,,,,
852351,0,724099,0.765137553,1,0,0,0,,,,,,,
852001,0,724100,0.765137553,1,0,0,0,,,,,,,
851847,0,724101,0.765137553,1,0,0,0,,,,,,,
851581,0,724102,0.765137553,1,0,0,0,,,,,,,
851512,0,724103,0.765137553,1,0,0,0,,,,,,,
851333,0,724104,0.765137553,1,0,0,0,,,,,,,
851216,0,724105,0.765137553,1,0,0,0,,,,,,,
850993,0,724106,0.765137553,1,0,0,0,,,,,,,
850926,0,724107,0.765137553,1,0,0,0,,,,,,,
850770,0,724108,0.765137553,1,0,0,0,,,,,,,
850676,0,724109,0.765137553,1,0,0,0,,,,,,,
850528,0,724110,0.765137553,1,0,0,0,,,,,,,
850308,0,724111,0.765137553,1,0,0,0,,,,,,,
850218,0,724112,0.765137553,1,0,0,0,,,,,,,
849979,0,724113,0.765137553,1,0,0,0,,,,,,,
849845,0,724114,0.765137553,1,0,0,0,,,,,,,
849466,0,724115,0.765137553,1,0,0,0,,,,,,,
849284,0,724116,0.765137553,1,0,0,0,,,,,,,
848981,0,724117,0.765137553,1,0,0,0,,,,,,,
848593,0,724118,0.765137553,1,0,0,0,,,,,,,
848279,0,724119,0.765137315,1,0,0,0,,,,,,,
848055,0,724120,0.765137315,1,0,0,0,,,,,,,
847839,0,724121,0.765137315,1,0,0,0,,,,,,,
847741,0,724122,0.765137315,1,0,0,0,,,,,,,
847567,0,724123,0.765137315,1,0,0,0,,,,,,,
847334,0,724124,0.765137315,1,0,0,0,,,,,,,
847149,0,724125,0.765137315,1,0,0,0,,,,,,,
847081,0,724126,0.765137315,1,0,0,0,,,,,,,
846842,0,724127,0.765137315,1,0,0,0,,,,,,,
846782,0,724128,0.765137315,1,0,0,0,,,,,,,
846747,0,724129,0.765137315,1,0,0,0,,,,,,,
846423,0,724130,0.765137315,1,0,0,0,,,,,,,
846290,0,724131,0.765137315,1,0,0,0,,,,,,,
846193,0,724132,0.765137315,1,0,0,0,,,,,,,
846101,0,724133,0.765137315,1,0,0,0,,,,,,,
845921,0,724134,0.765137315,1,0,0,0,,,,,,,
845825,0,724135,0.765137315,1,0,0,0,,,,,,,
845683,0,724136,0.765137315,1,0,0,0,,,,,,,
845445,0,724137,0.765137315,1,0,0,0,,,,,,,
845309,0,724138,0.765137315,1,0,0,0,,,,,,,
844997,0,724139,0.765137315,1,0,0,0,,,,,,,
844815,0,724140,0.765137315,1,0,0,0,,,,,,,
844483,0,724141,0.765137315,1,0,0,0,,,,,,,
844351,0,724142,0.765137315,1,0,0,0,,,,,,,
844213,0,724143,0.765137315,1,0,0,0,,,,,,,
844076,0,724144,0.765137315,1,0,0,0,,,,,,,
843984,0,724145,0.765137315,1,0,0,0,,,,,,,
843601,0,724146,0.765137315,1,0,0,0,,,,,,,
843118,0,724147,0.765137315,1,0,0,0,,,,,,,
842602,0,724148,0.765137315,1,0,0,0,,,,,,,
842381,0,724149,0.765137315,1,0,0,0,,,,,,,
842285,0,724150,0.765137315,1,0,0,0,,,,,,,
842164,0,724151,0.765137315,1,0,0,0,,,,,,,
842144,0,724152,0.765137315,1,0,0,0,,,,,,,
842040,0,724153,0.765137315,1,0,0,0,,,,,,,
841925,0,724154,0.765137315,1,0,0,0,,,,,,,
841779,0,724155,0.765137315,1,0,0,0,,,,,,,
841697,0,724156,0.765137315,1,0,0,0,,,,,,,
841453,0,724157,0.765137315,1,0,0,0,,,,,,,
841201,0,724158,0.765137315,1,0,0,0,,,,,,,
840695,0,724159,0.765137315,1,0,0,0,,,,,,,
840483,0,724160,0.765137315,1,0,0,0,,,,,,,
840262,0,724161,0.765137315,1,0,0,0,,,,,,,
840116,0,724162,0.765137315,1,0,0,0,,,,,,,
839888,0,724163,0.765137315,1,0,0,0,,,,,,,
839792,0,724164,0.765137315,1,0,0,0,,,,,,,
839617,0,724165,0.765137315,1,0,0,0,,,,,,,
839529,0,724166,0.765137315,1,0,0,0,,,,,,,
839383,0,724167,0.765137315,1,0,0,0,,,,,,,
839297,0,724168,0.765137315,1,0,0,0,,,,,,,
839133,0,724169,0.765137315,1,0,0,0,,,,,,,
839113,0,724170,0.765137315,1,0,0,0,,,,,,,
838891,0,724171,0.765137315,1,0,0,0,,,,,,,
838806,0,724172,0.765137315,1,0,0,0,,,,,,,
838593,0,724173,0.765137315,1,0,0,0,,,,,,,
838441,0,724174,0.765137315,1,0,0,0,,,,,,,
838161,0,724175,0.765137315,1,0,0,0,,,,,,,
837996,0,724176,0.765137315,1,0,0,0,,,,,,,
837740,0,724177,0.765137315,1,0,0,0,,,,,,,
837465,0,724178,0.765137315,1,0,0,0,,,,,,,
837002,0,724179,0.765137315,1,0,0,0,,,,,,,
836811,0,724180,0.765137315,1,0,0,0,,,,,,,
836412,0,724181,0.765137315,1,0,0,0,,,,,,,
836299,0,724182,0.765137315,1,0,0,0,,,,,,,
836204,0,724183,0.765137315,1,0,0,0,,,,,,,
836167,0,724184,0.765137315,1,0,0,0,,,,,,,
835977,0,724185,0.765137315,1,0,0,0,,,,,,,
835893,0,724186,0.765137315,1,0,0,0,,,,,,,
835749,0,724187,0.765137315,1,0,0,0,,,,,,,
835697,0,724188,0.765137315,1,0,0,0,,,,,,,
835629,0,724189,0.765137315,1,0,0,0,,,,,,,
835577,0,724190,0.765137315,1,0,0,0,,,,,,,
835429,0,724191,0.765137315,1,0,0,0,,,,,,,
835289,0,724192,0.765137315,1,0,0,0,,,,,,,
835148,0,724193,0.765137315,1,0,0,0,,,,,,,
835009,0,724194,0.765137315,1,0,0,0,,,,,,,
834835,0,724195,0.765137315,1,0,0,0,,,,,,,
834677,0,724196,0.765137315,1,0,0,0,,,,,,,
834509,0,724197,0.765137315,1,0,0,0,,,,,,,
834190,0,724198,0.765137315,1,0,0,0,,,,,,,
833883,0,724199,0.765137315,1,0,0,0,,,,,,,
833701,0,724200,0.765137315,1,0,0,0,,,,,,,
833452,0,724201,0.765137315,1,0,0,0,,,,,,,
833262,0,724202,0.765137315,1,0,0,0,,,,,,,
833164,0,724203,0.765137315,1,0,0,0,,,,,,,
832984,0,724204,0.765137315,1,0,0,0,,,,,,,
832759,0,724205,0.765137315,1,0,0,0,,,,,,,
832619,0,724206,0.765137315,1,0,0,0,,,,,,,
832462,0,724207,0.765137315,1,0,0,0,,,,,,,
832461,0,724208,0.765137315,1,0,0,0,,,,,,,
832358,0,724209,0.765137315,1,0,0,0,,,,,,,
832307,0,724210,0.765137315,1,0,0,0,,,,,,,
832249,0,724211,0.765137315,1,0,0,0,,,,,,,
832001,0,724212,0.765137315,1,0,0,0,,,,,,,
831807,0,724213,0.765137315,1,0,0,0,,,,,,,
831735,0,724214,0.765137315,1,0,0,0,,,,,,,
831678,0,724215,0.765137315,1,0,0,0,,,,,,,
831594,0,724216,0.765137315,1,0,0,0,,,,,,,
831506,0,724217,0.765137315,1,0,0,0,,,,,,,
831505,0,724218,0.765137315,1,0,0,0,,,,,,,
830908,0,724219,0.765137315,1,0,0,0,,,,,,,
830907,0,724220,0.765137315,1,0,0,0,,,,,,,
830652,0,724221,0.765137315,1,0,0,0,,,,,,,
830381,0,724222,0.765137315,1,0,0,0,,,,,,,
830282,0,724223,0.765137315,1,0,0,0,,,,,,,
830060,0,724224,0.765137315,1,0,0,0,,,,,,,
830033,0,724225,0.765137315,1,0,0,0,,,,,,,
829992,0,724226,0.765137315,1,0,0,0,,,,,,,
829734,0,724227,0.765137315,1,0,0,0,,,,,,,
829554,0,724228,0.765137315,1,0,0,0,,,,,,,
829298,0,724229,0.765137315,1,0,0,0,,,,,,,
828994,0,724230,0.765137315,1,0,0,0,,,,,,,
828780,0,724231,0.765137315,1,0,0,0,,,,,,,
828773,0,724232,0.765137315,1,0,0,0,,,,,,,
828753,0,724233,0.765137315,1,0,0,0,,,,,,,
828542,0,724234,0.765137315,1,0,0,0,,,,,,,
828401,0,724235,0.765137315,1,0,0,0,,,,,,,
828153,0,724236,0.765137315,1,0,0,0,,,,,,,
828145,0,724237,0.765137315,1,0,0,0,,,,,,,
828142,0,724238,0.765137315,1,0,0,0,,,,,,,
829269,0,724239,0.765087903,1,0,0,0,,,,,,,
829268,0,724240,0.765087903,1,0,0,0,,,,,,,
828993,0,724241,0.765087903,1,0,0,0,,,,,,,
828769,0,724242,0.765087903,1,0,0,0,,,,,,,
828749,0,724243,0.765087903,1,0,0,0,,,,,,,
828538,0,724244,0.765087903,1,0,0,0,,,,,,,
828396,0,724245,0.765087903,1,0,0,0,,,,,,,
828148,0,724246,0.765087903,1,0,0,0,,,,,,,
828007,0,724247,0.765087903,1,0,0,0,,,,,,,
827715,0,724248,0.765087903,1,0,0,0,,,,,,,
827361,0,724249,0.765087903,1,0,0,0,,,,,,,
827001,0,724250,0.765087903,1,0,0,0,,,,,,,
826749,0,724251,0.765087783,1,0,0,0,,,,,,,
826613,0,724252,0.765087783,1,0,0,0,,,,,,,
826523,0,724253,0.765087783,1,0,0,0,,,,,,,
826429,0,724254,0.765087783,1,0,0,0,,,,,,,
826263,0,724255,0.765087783,1,0,0,0,,,,,,,
826229,0,724256,0.765087783,1,0,0,0,,,,,,,
826091,0,724257,0.765087783,1,0,0,0,,,,,,,
825901,0,724258,0.765087783,1,0,0,0,,,,,,,
825879,0,724259,0.765087783,1,0,0,0,,,,,,,
825878,0,724260,0.765087783,1,0,0,0,,,,,,,
825875,0,724261,0.765087783,1,0,0,0,,,,,,,
838614,0,730832,0.707783222,1,0,0,0,,,,,,,
828439,0,730833,0.707741380,1,0,0,0,,,,,,,
850731,0,730835,0.707505584,1,0,0,0,,,,,,,
838448,0,730836,0.707339764,1,0,0,0,,,,,,,
838200,0,730838,0.707192302,1,0,0,0,,,,,,,
838946,0,730839,0.707039177,1,0,0,0,,,,,,,
860491,0,730840,0.706921577,1,0,0,0,,,,,,,
828157,0,730841,0.706868052,1,0,0,0,,,,,,,
833317,0,730842,0.706852853,1,0,0,0,,,,,,,
845926,0,730843,0.706800282,1,0,0,0,,,,,,,
853754,0,730844,0.706767857,1,0,0,0,,,,,,,
836253,0,730845,0.706743300,1,0,0,0,,,,,,,
840307,0,730846,0.706732988,1,0,0,0,,,,,,,
846306,0,730847,0.706677139,1,0,0,0,,,,,,,
850525,0,730848,0.706591070,1,0,0,0,,,,,,,
847636,0,730849,0.706589162,1,0,0,0,,,,,,,
860673,0,730850,0.706559479,1,0,0,0,,,,,,,
841494,0,730851,0.706530869,1,0,0,0,,,,,,,
840508,0,730852,0.706504464,1,0,0,0,,,,,,,
854600,0,730853,0.706495225,1,0,0,0,,,,,,,
848354,0,730854,0.706492364,1,0,0,0,,,,,,,
832308,0,730855,0.706481874,1,0,0,0,,,,,,,
831737,0,730856,0.706477284,1,0,0,0,,,,,,,
841975,0,730857,0.706477225,1,0,0,0,,,,,,,
832303,0,730858,0.706473947,1,0,0,0,,,,,,,
850105,0,730859,0.706451356,1,0,0,0,,,,,,,
841788,0,730860,0.706441879,1,0,0,0,,,,,,,
856748,0,730861,0.706430316,1,0,0,0,,,,,,,
845510,0,730862,0.706404388,1,0,0,0,,,,,,,
857981,0,730863,0.706383109,1,0,0,0,,,,,,,
844508,0,730864,0.706348240,1,0,0,0,,,,,,,
842419,0,730865,0.706330717,1,0,0,0,,,,,,,
861767,0,730866,0.706330657,1,0,0,0,,,,,,,
842324,0,730867,0.706322610,1,0,0,0,,,,,,,
850791,0,730868,0.706310451,1,0,0,0,,,,,,,
850223,0,730869,0.706286132,1,0,0,0,,,,,,,
828551,0,730870,0.706272125,1,0,0,0,,,,,,,
858827,0,730871,0.706263542,1,0,0,0,,,,,,,
835982,0,730872,0.706263304,1,0,0,0,,,,,,,
845716,0,730873,0.706252813,1,0,0,0,,,,,,,
839170,0,730874,0.706252098,1,0,0,0,,,,,,,
838033,0,730875,0.706231892,1,0,0,0,,,,,,,
859856,0,730876,0.706180692,1,0,0,0,,,,,,,
853874,0,730877,0.706155717,1,0,0,0,,,,,,,
850579,0,730878,0.706148803,1,0,0,0,,,,,,,
839799,0,730879,0.706127822,1,0,0,0,,,,,,,
830283,0,730880,0.706066787,1,0,0,0,,,,,,,
831383,0,730881,0.706052661,1,0,0,0,,,,,,,
850956,0,730882,0.706044078,1,0,0,0,,,,,,,
859338,0,730883,0.706036329,1,0,0,0,,,,,,,
847407,0,730884,0.706013978,1,0,0,0,,,,,,,
847880,0,730885,0.705984175,1,0,0,0,,,,,,,
844354,0,730886,0.705983937,1,0,0,0,,,,,,,
839626,0,730887,0.705950439,1,0,0,0,,,,,,,
838809,0,730888,0.705922782,1,0,0,0,,,,,,,
853822,0,730889,0.705920696,1,0,0,0,,,,,,,
852068,0,730890,0.705917835,1,0,0,0,,,,,,,
837498,0,730891,0.705904841,1,0,0,0,,,,,,,
846188,0,730892,0.705893934,1,0,0,0,,,,,,,
847791,0,730893,0.705889940,1,0,0,0,,,,,,,
851582,0,730894,0.705847085,1,0,0,0,,,,,,,
857810,0,730895,0.705834985,1,0,0,0,,,,,,,
853954,0,730896,0.705833077,1,0,0,0,,,,,,,
830432,0,730897,0.705806255,1,0,0,0,,,,,,,
854736,0,730898,0.705788434,1,0,0,0,,,,,,,
834704,0,730899,0.705784917,1,0,0,0,,,,,,,
857706,0,730900,0.705782771,1,0,0,0,,,,,,,
860201,0,730901,0.705777586,1,0,0,0,,,,,,,
832304,0,730902,0.705753624,1,0,0,0,,,,,,,
832263,0,730903,0.705751061,1,0,0,0,,,,,,,
853962,0,730904,0.705748618,1,0,0,0,,,,,,,
857532,0,730905,0.705745697,1,0,0,0,,,,,,,
846778,0,730906,0.705731869,1,0,0,0,,,,,,,
847082,0,730907,0.705726981,1,0,0,0,,,,,,,
851042,0,730908,0.705701232,1,0,0,0,,,,,,,
832357,0,730909,0.705678165,1,0,0,0,,,,,,,
855140,0,730910,0.705661774,1,0,0,0,,,,,,,
830909,0,730911,0.705649734,1,0,0,0,,,,,,,
860165,0,730912,0.705641210,1,0,0,0,,,,,,,
852773,0,730913,0.705640435,1,0,0,0,,,,,,,
833041,0,730914,0.705632091,1,0,0,0,,,,,,,
828155,0,730915,0.705613017,1,0,0,0,,,,,,,
835906,0,730916,0.705604017,1,0,0,0,,,,,,,
828786,0,730917,0.705603838,1,0,0,0,,,,,,,
840119,0,730918,0.705572307,1,0,0,0,,,,,,,
846831,0,730919,0.705541849,1,0,0,0,,,,,,,
834836,0,730920,0.705539823,1,0,0,0,,,,,,,
859990,0,730921,0.705534339,1,0,0,0,,,,,,,
834514,0,730922,0.705522895,1,0,0,0,,,,,,,
831169,0,730923,0.705513477,1,0,0,0,,,,,,,
857189,0,730924,0.705510616,1,0,0,0,,,,,,,
843656,0,730925,0.705487907,1,0,0,0,,,,,,,
855350,0,730926,0.705485046,1,0,0,0,,,,,,,
854510,0,730927,0.705478907,1,0,0,0,,,,,,,
