case,rank,node_id,node_group,operation,type_pair,group,original_loss,ablated_loss,loss_drop_when_zeroed,captum_attr_sum,captum_attr_mean
TN_high_below_threshold:17:12038,17,12038,TN_high_below_threshold,CREATE,subject->file,src_embedding,5.655631065,4.973859787,0.681771278,43.633361816,0.681771278
TN_high_below_threshold:17:12038,17,12038,TN_high_below_threshold,CREATE,subject->file,src_type,5.655631065,2.584195852,3.071435213,9.214305878,3.071435213
TN_high_below_threshold:17:12038,17,12038,TN_high_below_threshold,CREATE,subject->file,dst_embedding,5.655631065,5.809420586,-0.153789520,-9.842529297,-0.153789520
TN_high_below_threshold:17:12038,17,12038,TN_high_below_threshold,CREATE,subject->file,dst_type,5.655631065,2.700613499,2.955017567,8.865053177,2.955017805
TN_high_below_threshold:18:106434,18,106434,TN_high_below_threshold,CREATE,subject->file,src_embedding,5.644152641,4.962984085,0.681168556,43.594787598,0.681168556
TN_high_below_threshold:18:106434,18,106434,TN_high_below_threshold,CREATE,subject->file,src_type,5.644152641,2.575544119,3.068608522,9.205825806,3.068608522
TN_high_below_threshold:18:106434,18,106434,TN_high_below_threshold,CREATE,subject->file,dst_embedding,5.644152641,5.809420586,-0.165267944,-10.577148438,-0.165267944
TN_high_below_threshold:18:106434,18,106434,TN_high_below_threshold,CREATE,subject->file,dst_type,5.644152641,2.693668365,2.950484276,8.851452827,2.950484276
TN_high_below_threshold:19:110047,19,110047,TN_high_below_threshold,CREATE,subject->file,src_embedding,5.638167381,4.958441734,0.679725647,43.502441406,0.679725647
TN_high_below_threshold:19:110047,19,110047,TN_high_below_threshold,CREATE,subject->file,src_type,5.638167381,2.572884321,3.065283060,9.195849419,3.065283060
TN_high_below_threshold:19:110047,19,110047,TN_high_below_threshold,CREATE,subject->file,dst_embedding,5.638167381,5.809420586,-0.171253204,-10.960205078,-0.171253204
TN_high_below_threshold:19:110047,19,110047,TN_high_below_threshold,CREATE,subject->file,dst_type,5.638167381,2.686828613,2.951338768,8.854016304,2.951338768
TN_high_below_threshold:20:88489,20,88489,TN_high_below_threshold,CREATE,subject->file,src_embedding,5.635470390,4.958571911,0.676898479,43.321502686,0.676898479
TN_high_below_threshold:20:88489,20,88489,TN_high_below_threshold,CREATE,subject->file,src_type,5.635470390,2.576180935,3.059289455,9.177867889,3.059289217
TN_high_below_threshold:20:88489,20,88489,TN_high_below_threshold,CREATE,subject->file,dst_embedding,5.635470390,5.809420586,-0.173950195,-11.132812500,-0.173950195
TN_high_below_threshold:20:88489,20,88489,TN_high_below_threshold,CREATE,subject->file,dst_type,5.635470390,2.680336952,2.955133438,8.865400314,2.955133438
TN_high_below_threshold:21:74051,21,74051,TN_high_below_threshold,CREATE,subject->file,src_embedding,5.620284557,4.945545197,0.674739361,43.183319092,0.674739361
TN_high_below_threshold:21:74051,21,74051,TN_high_below_threshold,CREATE,subject->file,src_type,5.620284557,2.566445827,3.053838730,9.161516190,3.053838730
TN_high_below_threshold:21:74051,21,74051,TN_high_below_threshold,CREATE,subject->file,dst_embedding,5.620284557,5.809420586,-0.189136028,-12.104705811,-0.189136028
TN_high_below_threshold:21:74051,21,74051,TN_high_below_threshold,CREATE,subject->file,dst_type,5.620284557,2.667313099,2.952971458,8.858914375,2.952971458
TN_high_below_threshold:22:110318,22,110318,TN_high_below_threshold,CREATE,subject->file,src_embedding,5.620284557,4.945545197,0.674739361,43.183319092,0.674739361
TN_high_below_threshold:22:110318,22,110318,TN_high_below_threshold,CREATE,subject->file,src_type,5.620284557,2.566445827,3.053838730,9.161516190,3.053838730
TN_high_below_threshold:22:110318,22,110318,TN_high_below_threshold,CREATE,subject->file,dst_embedding,5.620284557,5.809420586,-0.189136028,-12.104705811,-0.189136028
TN_high_below_threshold:22:110318,22,110318,TN_high_below_threshold,CREATE,subject->file,dst_type,5.620284557,2.667313099,2.952971458,8.858914375,2.952971458
TN_high_below_threshold:23:110178,23,110178,TN_high_below_threshold,DELETE,subject->file,src_embedding,5.169753551,4.733943939,0.435809612,27.891815186,0.435809612
TN_high_below_threshold:23:110178,23,110178,TN_high_below_threshold,DELETE,subject->file,src_type,5.169753551,3.757288456,1.412465096,4.237395287,1.412465096
TN_high_below_threshold:23:110178,23,110178,TN_high_below_threshold,DELETE,subject->file,dst_embedding,5.169753551,5.244502068,-0.074748516,-4.783905029,-0.074748516
TN_high_below_threshold:23:110178,23,110178,TN_high_below_threshold,DELETE,subject->file,dst_type,5.169753551,3.410231113,1.759522438,5.278567314,1.759522438
TN_high_below_threshold:24:119068,24,119068,TN_high_below_threshold,MODIFY,subject->file,src_embedding,4.557980061,1.034095287,3.523884773,225.528594971,3.523884296
TN_high_below_threshold:24:119068,24,119068,TN_high_below_threshold,MODIFY,subject->file,src_type,4.557980061,4.781922340,-0.223942280,-0.671826839,-0.223942280
TN_high_below_threshold:24:119068,24,119068,TN_high_below_threshold,MODIFY,subject->file,dst_embedding,4.557980061,4.505375862,0.052604198,3.366668701,0.052604198
TN_high_below_threshold:24:119068,24,119068,TN_high_below_threshold,MODIFY,subject->file,dst_type,4.557980061,7.054899693,-2.496919632,-7.490758896,-2.496919632
TN_high_below_threshold:25:12546,25,12546,TN_high_below_threshold,MODIFY,subject->file,src_embedding,4.557980061,1.034095287,3.523884773,225.528594971,3.523884296
TN_high_below_threshold:25:12546,25,12546,TN_high_below_threshold,MODIFY,subject->file,src_type,4.557980061,4.781922340,-0.223942280,-0.671826839,-0.223942280
TN_high_below_threshold:25:12546,25,12546,TN_high_below_threshold,MODIFY,subject->file,dst_embedding,4.557980061,4.505375862,0.052604198,3.366668701,0.052604198
TN_high_below_threshold:25:12546,25,12546,TN_high_below_threshold,MODIFY,subject->file,dst_type,4.557980061,7.054899693,-2.496919632,-7.490758896,-2.496919632
TN_high_below_threshold:26:119060,26,119060,TN_high_below_threshold,CREATE,subject->file,src_embedding,4.553905487,1.024013400,3.529892087,225.913085938,3.529891968
TN_high_below_threshold:26:119060,26,119060,TN_high_below_threshold,CREATE,subject->file,src_type,4.553905487,4.782453537,-0.228548050,-0.685644150,-0.228548050
TN_high_below_threshold:26:119060,26,119060,TN_high_below_threshold,CREATE,subject->file,dst_embedding,4.553905487,4.505375862,0.048529625,3.105895996,0.048529625
TN_high_below_threshold:26:119060,26,119060,TN_high_below_threshold,CREATE,subject->file,dst_type,4.553905487,7.125816345,-2.571910858,-7.715732574,-2.571910858
TN_high_below_threshold:27:119069,27,119069,TN_high_below_threshold,MODIFY,subject->file,src_embedding,4.549679279,1.032591820,3.517087460,225.093612671,3.517087698
TN_high_below_threshold:27:119069,27,119069,TN_high_below_threshold,MODIFY,subject->file,src_type,4.549679279,4.770493031,-0.220813751,-0.662441254,-0.220813751
TN_high_below_threshold:27:119069,27,119069,TN_high_below_threshold,MODIFY,subject->file,dst_embedding,4.549679279,4.505375862,0.044303417,2.835418701,0.044303417
TN_high_below_threshold:27:119069,27,119069,TN_high_below_threshold,MODIFY,subject->file,dst_type,4.549679279,7.049330711,-2.499651432,-7.498954296,-2.499651432
TN_high_below_threshold:28:70916,28,70916,TN_high_below_threshold,WRITE,subject->file,src_embedding,4.531247616,1.017711163,3.513536453,224.866333008,3.513536453
TN_high_below_threshold:28:70916,28,70916,TN_high_below_threshold,WRITE,subject->file,src_type,4.531247616,4.744413376,-0.213165760,-0.639497280,-0.213165760
TN_high_below_threshold:28:70916,28,70916,TN_high_below_threshold,WRITE,subject->file,dst_embedding,4.531247616,4.505375862,0.025871754,1.655792236,0.025871754
TN_high_below_threshold:28:70916,28,70916,TN_high_below_threshold,WRITE,subject->file,dst_type,4.531247616,7.098570347,-2.567322731,-7.701968193,-2.567322731
TN_high_below_threshold:29:119057,29,119057,TN_high_below_threshold,WRITE,subject->file,src_embedding,4.496216774,1.008595705,3.487621069,223.207748413,3.487621069
TN_high_below_threshold:29:119057,29,119057,TN_high_below_threshold,WRITE,subject->file,src_type,4.496216774,4.709722996,-0.213506222,-0.640518665,-0.213506222
TN_high_below_threshold:29:119057,29,119057,TN_high_below_threshold,WRITE,subject->file,dst_embedding,4.496216774,4.505375862,-0.009159088,-0.586181641,-0.009159088
TN_high_below_threshold:29:119057,29,119057,TN_high_below_threshold,WRITE,subject->file,dst_type,4.496216774,7.121575832,-2.625359058,-7.876077175,-2.625359058
TN_high_below_threshold:30:352935,30,352935,TN_high_below_threshold,RENAME,subject->file,src_embedding,4.194176674,5.415008545,-1.220831871,-78.133239746,-1.220831871
TN_high_below_threshold:30:352935,30,352935,TN_high_below_threshold,RENAME,subject->file,src_type,4.194176674,1.826539040,2.367637634,7.102912903,2.367637634
TN_high_below_threshold:30:352935,30,352935,TN_high_below_threshold,RENAME,subject->file,dst_embedding,4.194176674,4.411888123,-0.217711449,-13.933532715,-0.217711449
TN_high_below_threshold:30:352935,30,352935,TN_high_below_threshold,RENAME,subject->file,dst_type,4.194176674,3.203153133,0.991023540,2.973070621,0.991023540
TN_high_below_threshold:31:352934,31,352934,TN_high_below_threshold,RENAME,subject->file,src_embedding,4.194176674,5.415008545,-1.220831871,-78.133239746,-1.220831871
TN_high_below_threshold:31:352934,31,352934,TN_high_below_threshold,RENAME,subject->file,src_type,4.194176674,1.826539040,2.367637634,7.102912903,2.367637634
TN_high_below_threshold:31:352934,31,352934,TN_high_below_threshold,RENAME,subject->file,dst_embedding,4.194176674,4.411888123,-0.217711449,-13.933532715,-0.217711449
TN_high_below_threshold:31:352934,31,352934,TN_high_below_threshold,RENAME,subject->file,dst_type,4.194176674,3.203153133,0.991023540,2.973070621,0.991023540
TN_high_below_threshold:32:86086,32,86086,TN_high_below_threshold,RENAME,subject->file,src_embedding,4.194176674,5.415008545,-1.220831871,-78.133239746,-1.220831871
TN_high_below_threshold:32:86086,32,86086,TN_high_below_threshold,RENAME,subject->file,src_type,4.194176674,1.826539040,2.367637634,7.102912903,2.367637634
TN_high_below_threshold:32:86086,32,86086,TN_high_below_threshold,RENAME,subject->file,dst_embedding,4.194176674,4.411888123,-0.217711449,-13.933532715,-0.217711449
TN_high_below_threshold:32:86086,32,86086,TN_high_below_threshold,RENAME,subject->file,dst_type,4.194176674,3.203153133,0.991023540,2.973070621,0.991023540
TN_high_below_threshold:33:86085,33,86085,TN_high_below_threshold,RENAME,subject->file,src_embedding,4.194176674,5.415008545,-1.220831871,-78.133239746,-1.220831871
TN_high_below_threshold:33:86085,33,86085,TN_high_below_threshold,RENAME,subject->file,src_type,4.194176674,1.826539040,2.367637634,7.102912903,2.367637634
TN_high_below_threshold:33:86085,33,86085,TN_high_below_threshold,RENAME,subject->file,dst_embedding,4.194176674,4.411888123,-0.217711449,-13.933532715,-0.217711449
TN_high_below_threshold:33:86085,33,86085,TN_high_below_threshold,RENAME,subject->file,dst_type,4.194176674,3.203153133,0.991023540,2.973070621,0.991023540
TN_high_below_threshold:34:56623,34,56623,TN_high_below_threshold,RENAME,subject->file,src_embedding,4.194176674,5.415008545,-1.220831871,-78.133239746,-1.220831871
TN_high_below_threshold:34:56623,34,56623,TN_high_below_threshold,RENAME,subject->file,src_type,4.194176674,1.826539040,2.367637634,7.102912903,2.367637634
TN_high_below_threshold:34:56623,34,56623,TN_high_below_threshold,RENAME,subject->file,dst_embedding,4.194176674,4.411888123,-0.217711449,-13.933532715,-0.217711449
TN_high_below_threshold:34:56623,34,56623,TN_high_below_threshold,RENAME,subject->file,dst_type,4.194176674,3.203153133,0.991023540,2.973070621,0.991023540
TN_high_below_threshold:35:4221,35,4221,TN_high_below_threshold,RENAME,subject->file,src_embedding,4.194176674,5.415008545,-1.220831871,-78.133239746,-1.220831871
TN_high_below_threshold:35:4221,35,4221,TN_high_below_threshold,RENAME,subject->file,src_type,4.194176674,1.826539040,2.367637634,7.102912903,2.367637634
TN_high_below_threshold:35:4221,35,4221,TN_high_below_threshold,RENAME,subject->file,dst_embedding,4.194176674,4.411888123,-0.217711449,-13.933532715,-0.217711449
TN_high_below_threshold:35:4221,35,4221,TN_high_below_threshold,RENAME,subject->file,dst_type,4.194176674,3.203153133,0.991023540,2.973070621,0.991023540
TN_high_below_threshold:36:352703,36,352703,TN_high_below_threshold,RENAME,subject->file,src_embedding,4.162775993,5.382758141,-1.219982147,-78.078857422,-1.219982147
TN_high_below_threshold:36:352703,36,352703,TN_high_below_threshold,RENAME,subject->file,src_type,4.162775993,1.810813427,2.351962566,7.055887699,2.351962566
TN_high_below_threshold:36:352703,36,352703,TN_high_below_threshold,RENAME,subject->file,dst_embedding,4.162775993,4.411888123,-0.249112129,-15.943176270,-0.249112129
TN_high_below_threshold:36:352703,36,352703,TN_high_below_threshold,RENAME,subject->file,dst_type,4.162775993,3.228919268,0.933856726,2.801570177,0.933856726
TN_high_below_threshold:37:121036,37,121036,TN_high_below_threshold,RENAME,subject->file,src_embedding,4.162775993,5.382758141,-1.219982147,-78.078857422,-1.219982147
TN_high_below_threshold:37:121036,37,121036,TN_high_below_threshold,RENAME,subject->file,src_type,4.162775993,1.810813427,2.351962566,7.055887699,2.351962566
TN_high_below_threshold:37:121036,37,121036,TN_high_below_threshold,RENAME,subject->file,dst_embedding,4.162775993,4.411888123,-0.249112129,-15.943176270,-0.249112129
TN_high_below_threshold:37:121036,37,121036,TN_high_below_threshold,RENAME,subject->file,dst_type,4.162775993,3.228919268,0.933856726,2.801570177,0.933856726
TN_high_below_threshold:38:86000,38,86000,TN_high_below_threshold,RENAME,subject->file,src_embedding,4.162775993,5.382758141,-1.219982147,-78.078857422,-1.219982147
TN_high_below_threshold:38:86000,38,86000,TN_high_below_threshold,RENAME,subject->file,src_type,4.162775993,1.810813427,2.351962566,7.055887699,2.351962566
TN_high_below_threshold:38:86000,38,86000,TN_high_below_threshold,RENAME,subject->file,dst_embedding,4.162775993,4.411888123,-0.249112129,-15.943176270,-0.249112129
TN_high_below_threshold:38:86000,38,86000,TN_high_below_threshold,RENAME,subject->file,dst_type,4.162775993,3.228919268,0.933856726,2.801570177,0.933856726
TN_high_below_threshold:39:12635,39,12635,TN_high_below_threshold,RENAME,subject->file,src_embedding,4.162775993,5.382758141,-1.219982147,-78.078857422,-1.219982147
TN_high_below_threshold:39:12635,39,12635,TN_high_below_threshold,RENAME,subject->file,src_type,4.162775993,1.810813427,2.351962566,7.055887699,2.351962566
TN_high_below_threshold:39:12635,39,12635,TN_high_below_threshold,RENAME,subject->file,dst_embedding,4.162775993,4.411888123,-0.249112129,-15.943176270,-0.249112129
TN_high_below_threshold:39:12635,39,12635,TN_high_below_threshold,RENAME,subject->file,dst_type,4.162775993,3.228919268,0.933856726,2.801570177,0.933856726
TN_high_below_threshold:40:352758,40,352758,TN_high_below_threshold,RENAME,subject->file,src_embedding,4.162382126,5.382020473,-1.219638348,-78.056854248,-1.219638348
TN_high_below_threshold:40:352758,40,352758,TN_high_below_threshold,RENAME,subject->file,src_type,4.162382126,1.809612870,2.352769256,7.058308125,2.352769375
TN_high_below_threshold:40:352758,40,352758,TN_high_below_threshold,RENAME,subject->file,dst_embedding,4.162382126,4.411888123,-0.249505997,-15.968383789,-0.249505997
TN_high_below_threshold:40:352758,40,352758,TN_high_below_threshold,RENAME,subject->file,dst_type,4.162382126,3.226121426,0.936260700,2.808782101,0.936260700
TN_high_below_threshold:41:121034,41,121034,TN_high_below_threshold,RENAME,subject->file,src_embedding,4.162382126,5.382020473,-1.219638348,-78.056854248,-1.219638348
TN_high_below_threshold:41:121034,41,121034,TN_high_below_threshold,RENAME,subject->file,src_type,4.162382126,1.809612870,2.352769256,7.058308125,2.352769375
TN_high_below_threshold:41:121034,41,121034,TN_high_below_threshold,RENAME,subject->file,dst_embedding,4.162382126,4.411888123,-0.249505997,-15.968383789,-0.249505997
TN_high_below_threshold:41:121034,41,121034,TN_high_below_threshold,RENAME,subject->file,dst_type,4.162382126,3.226121426,0.936260700,2.808782101,0.936260700
TN_high_below_threshold:42:85991,42,85991,TN_high_below_threshold,RENAME,subject->file,src_embedding,4.162382126,5.382020473,-1.219638348,-78.056854248,-1.219638348
TN_high_below_threshold:42:85991,42,85991,TN_high_below_threshold,RENAME,subject->file,src_type,4.162382126,1.809612870,2.352769256,7.058308125,2.352769375
TN_high_below_threshold:42:85991,42,85991,TN_high_below_threshold,RENAME,subject->file,dst_embedding,4.162382126,4.411888123,-0.249505997,-15.968383789,-0.249505997
TN_high_below_threshold:42:85991,42,85991,TN_high_below_threshold,RENAME,subject->file,dst_type,4.162382126,3.226121426,0.936260700,2.808782101,0.936260700
TN_high_below_threshold:43:132403,43,132403,TN_high_below_threshold,DELETE,subject->file,src_embedding,4.153697968,4.637357235,-0.483659267,-30.954193115,-0.483659267
TN_high_below_threshold:43:132403,43,132403,TN_high_below_threshold,DELETE,subject->file,src_type,4.153697968,3.032545090,1.121152878,3.363458633,1.121152878
TN_high_below_threshold:43:132403,43,132403,TN_high_below_threshold,DELETE,subject->file,dst_embedding,4.153697968,4.382509232,-0.228811264,-14.643920898,-0.228811264
TN_high_below_threshold:43:132403,43,132403,TN_high_below_threshold,DELETE,subject->file,dst_type,4.153697968,3.668128014,0.485569954,1.456709862,0.485569954
TN_high_below_threshold:44:35,44,35,TN_high_below_threshold,DELETE,subject->file,src_embedding,4.153697968,4.637357235,-0.483659267,-30.954193115,-0.483659267
TN_high_below_threshold:44:35,44,35,TN_high_below_threshold,DELETE,subject->file,src_type,4.153697968,3.032545090,1.121152878,3.363458633,1.121152878
TN_high_below_threshold:44:35,44,35,TN_high_below_threshold,DELETE,subject->file,dst_embedding,4.153697968,4.382509232,-0.228811264,-14.643920898,-0.228811264
TN_high_below_threshold:44:35,44,35,TN_high_below_threshold,DELETE,subject->file,dst_type,4.153697968,3.668128014,0.485569954,1.456709862,0.485569954
