node_group,node_group_label,operation,type_pair,target_role,src_label,dst_label,attack,short_attack,endpoint_pair,short_endpoint_pair,count,fraction
TN_high_below_threshold,Top 500 benign nodes just below threshold,CREATE,subject->file,dst,subject: System,file: /Device/HarddiskVolume1/Windows/System32/WDI/LogFiles/ShutdownCKCL.etl,benign,benign,subject: System -> file: /Device/HarddiskVolume1/Windows/System32/WDI/LogFiles/ShutdownCKCL.etl,System --> LogFiles/ShutdownCKCL.etl,1,0.002000000
TN_high_below_threshold,Top 500 benign nodes just below threshold,CREATE,subject->file,src,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTMsDiagProv.etl,benign,benign,subject: System -> file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTMsDiagProv.etl,System --> RtBackup/EtwRTMsDiagProv.etl,1,0.002000000
TN_high_below_threshold,Top 500 benign nodes just below threshold,CREATE,subject->file,dst,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/LwtNetLog.etl,benign,benign,subject: System -> file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/LwtNetLog.etl,System --> WMI/LwtNetLog.etl,1,0.002000000
TN_high_below_threshold,Top 500 benign nodes just below threshold,CREATE,subject->file,dst,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTrundownCollector.etl,benign,benign,subject: System -> file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTrundownCollector.etl,System --> RtBackup/EtwRTrundownCollector.etl,1,0.002000000
TN_high_below_threshold,Top 500 benign nodes just below threshold,CREATE,subject->file,dst,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/Wifi.etl,benign,benign,subject: System -> file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/Wifi.etl,System --> WMI/Wifi.etl,1,0.002000000
TN_high_below_threshold,Top 500 benign nodes just below threshold,DELETE,subject->file,dst,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTDiagtrack-Listener.etl,benign,benign,subject: System -> file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTDiagtrack-Listener.etl,System --> RtBackup/EtwRTDiagtrack-Listener.etl,1,0.002000000
TN_high_below_threshold,Top 500 benign nodes just below threshold,MODIFY,subject->file,dst,"subject: schtasks.exe | schtasks  /create /tn KickoffAutoLoginRandom /tr ""python C:/ncr/kickoff/kickoff.py -d C:/ncr/kickoff -m AUTOLOGIN"" /sc MINUTE /mo 30 /ru ""SYSTEM""",file: /Device/HarddiskVolume1/Windows/SysWOW64/config/systemprofile/AppData/Local/Microsoft/Windows Live/Bici/_02.sqm,benign,benign,"subject: schtasks.exe | schtasks  /create /tn KickoffAutoLoginRandom /tr ""python C:/ncr/kickoff/kickoff.py -d C:/ncr/kickoff -m AUTOLOGIN"" /sc MINUTE /mo 30 /ru ""SYSTEM"" -> file: /Device/HarddiskVolume1/Windows/SysWOW64/config/systemprofile/AppData/Local/Microsoft/Windows Live/Bici/_02.sqm",schtasks.exe --> Bici/_02.sqm,1,0.002000000
TN_high_below_threshold,Top 500 benign nodes just below threshold,MODIFY,subject->file,src,"subject: schtasks.exe | schtasks  /create /tn KickoffAutoLoginRandom /tr ""python C:/ncr/kickoff/kickoff.py -d C:/ncr/kickoff -m AUTOLOGIN"" /sc MINUTE /mo 30 /ru ""SYSTEM""",file: /Device/HarddiskVolume1/Windows/SysWOW64/config/systemprofile/AppData/Local/Microsoft/Windows Live/Bici/_02.sqm,benign,benign,"subject: schtasks.exe | schtasks  /create /tn KickoffAutoLoginRandom /tr ""python C:/ncr/kickoff/kickoff.py -d C:/ncr/kickoff -m AUTOLOGIN"" /sc MINUTE /mo 30 /ru ""SYSTEM"" -> file: /Device/HarddiskVolume1/Windows/SysWOW64/config/systemprofile/AppData/Local/Microsoft/Windows Live/Bici/_02.sqm",schtasks.exe --> Bici/_02.sqm,1,0.002000000
TN_high_below_threshold,Top 500 benign nodes just below threshold,CREATE,subject->file,dst,"subject: schtasks.exe | schtasks  /create /tn KickoffAutoLoginRandom /tr ""python C:/ncr/kickoff/kickoff.py -d C:/ncr/kickoff -m AUTOLOGIN"" /sc MINUTE /mo 30 /ru ""SYSTEM""",file: /Device/HarddiskVolume1/Windows/Temp/tmp6897.tmp,benign,benign,"subject: schtasks.exe | schtasks  /create /tn KickoffAutoLoginRandom /tr ""python C:/ncr/kickoff/kickoff.py -d C:/ncr/kickoff -m AUTOLOGIN"" /sc MINUTE /mo 30 /ru ""SYSTEM"" -> file: /Device/HarddiskVolume1/Windows/Temp/tmp6897.tmp",schtasks.exe --> Temp/tmp6897.tmp,1,0.002000000
TN_high_below_threshold,Top 500 benign nodes just below threshold,MODIFY,subject->file,dst,"subject: schtasks.exe | schtasks  /create /tn KickoffAutoLoginRandom /tr ""python C:/ncr/kickoff/kickoff.py -d C:/ncr/kickoff -m AUTOLOGIN"" /sc MINUTE /mo 30 /ru ""SYSTEM""",file: /Device/HarddiskVolume1/Windows/SysWOW64/config/systemprofile/AppData/Local/Microsoft/Windows Live/Bici/EmptyOptIn.sqm,benign,benign,"subject: schtasks.exe | schtasks  /create /tn KickoffAutoLoginRandom /tr ""python C:/ncr/kickoff/kickoff.py -d C:/ncr/kickoff -m AUTOLOGIN"" /sc MINUTE /mo 30 /ru ""SYSTEM"" -> file: /Device/HarddiskVolume1/Windows/SysWOW64/config/systemprofile/AppData/Local/Microsoft/Windows Live/Bici/EmptyOptIn.sqm",schtasks.exe --> Bici/EmptyOptIn.sqm,1,0.002000000
TN_high_below_threshold,Top 500 benign nodes just below threshold,WRITE,subject->file,dst,"subject: schtasks.exe | schtasks  /create /tn KickoffAutoLoginRandom /tr ""python C:/ncr/kickoff/kickoff.py -d C:/ncr/kickoff -m AUTOLOGIN"" /sc MINUTE /mo 30 /ru ""SYSTEM""",file: /Device/HarddiskVolume1/$LogFile,benign,benign,"subject: schtasks.exe | schtasks  /create /tn KickoffAutoLoginRandom /tr ""python C:/ncr/kickoff/kickoff.py -d C:/ncr/kickoff -m AUTOLOGIN"" /sc MINUTE /mo 30 /ru ""SYSTEM"" -> file: /Device/HarddiskVolume1/$LogFile",schtasks.exe --> HarddiskVolume1/$LogFile,1,0.002000000
TN_high_below_threshold,Top 500 benign nodes just below threshold,WRITE,subject->file,dst,"subject: schtasks.exe | schtasks  /create /tn KickoffAutoLoginRandom /tr ""python C:/ncr/kickoff/kickoff.py -d C:/ncr/kickoff -m AUTOLOGIN"" /sc MINUTE /mo 30 /ru ""SYSTEM""",file: /Device/HarddiskVolume1/Windows/SysWOW64/config/systemprofile/AppData/Local/Microsoft/OneDrive/setup/logs/Uninstall_2019-09-23_093301_88-1614.log,benign,benign,"subject: schtasks.exe | schtasks  /create /tn KickoffAutoLoginRandom /tr ""python C:/ncr/kickoff/kickoff.py -d C:/ncr/kickoff -m AUTOLOGIN"" /sc MINUTE /mo 30 /ru ""SYSTEM"" -> file: /Device/HarddiskVolume1/Windows/SysWOW64/config/systemprofile/AppData/Local/Microsoft/OneDrive/setup/logs/Uninstall_2019-09-23_093301_88-1614.log",schtasks.exe --> logs/Uninstall_2019-09-23_093301_88-1614.log,1,0.002000000
TN_high_below_threshold,Top 500 benign nodes just below threshold,RENAME,subject->file,dst,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/bookmarkbackups/bookmarks-2019-09-23.jsonlz4,benign,benign,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs -> file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/bookmarkbackups/bookmarks-2019-09-23.jsonlz4",Mozilla Firefox/firefox.exe --> bookmarkbackups/bookmarks-2019-09-23.jsonlz4,1,0.002000000
TN_high_below_threshold,Top 500 benign nodes just below threshold,RENAME,subject->file,dst,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/bookmarkbackups/bookmarks-2019-09-23.jsonlz4.tmp,benign,benign,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs -> file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/bookmarkbackups/bookmarks-2019-09-23.jsonlz4.tmp",Mozilla Firefox/firefox.exe --> bookmarkbackups/bookmarks-2019-09-23.jsonlz4.tmp,1,0.002000000
TN_high_below_threshold,Top 500 benign nodes just below threshold,RENAME,subject->file,dst,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/bookmarkbackups/bookmarks-2019-09-24.jsonlz4,benign,benign,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE -> file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/bookmarkbackups/bookmarks-2019-09-24.jsonlz4",Mozilla Firefox/firefox.exe --> bookmarkbackups/bookmarks-2019-09-24.jsonlz4,1,0.002000000
